"rmax.c","d.c","k.c","gamma.c","alpha.c","sigma.c","psi","rmax.m","d.m","k.m","gamma.m","alpha.m","sigma.m","R0_C","R0_M","phi","epsilon","kappa","beta.c","beta.m"
0.643227434122988,0.439893464806814,1280.53602471073,0.0968942576913055,0.455874042326089,0.682041777680405,0.104553571077626,0.0832149098978465,0.0177342060232954,172.652193556598,0.718976096742661,7.30638534022411,0.574532525424038,1.08424772046419,0.263882661204758,0.1,0.744886800063903,1,1.10598560173865,0.433141622837538
1.39149938511115,0.0567698415043577,5665.04077128485,0.179734974551707,3.61701434874372,0.79820177503936,0.0741384225968175,0.0520681740675808,0.0329444099484695,977.918015369218,0.0651612847489125,0.240188242162156,0.644307476561123,2.0307726221566,0.491527592061676,0.1,0.744886800063903,1,0.66276322102985,0.0530092773059872
3.56794074898188,0.442661479156828,8957.0609990968,0.642083642382337,8.15662259231708,0.419478010859685,0.446765073545337,0.0725264735091958,0.0193579107296871,281.674217508145,0.757569881497858,4.33352937096346,0.850566391907531,2.61337913820459,0.674217371590719,0.1,0.744886800063903,1,7.04305161476737,0.430407933467567
4.56668833767336,0.498286892175439,9098.86901195281,0.599649185109834,2.32867118564636,0.127756566872065,0.212795925831878,0.0857926797150302,0.0297072237277761,806.242682309528,0.142531567296655,0.611833588555882,0.753538396769329,4.7871252122389,0.400063460902093,0.1,0.744886800063903,1,3.38742360791924,0.0952073341619145
2.38194388145393,0.215901356365648,4264.99840610372,0.831681890074631,9.3790583035953,0.823228379398405,0.86969792115655,0.0976695300401521,0.0184848419266383,617.62619426123,0.194303807151513,2.57614110074382,0.196964338750337,3.17375322333392,0.103951346663747,0.1,0.744886800063903,1,4.6088019834285,0.130204105053058
3.43643443236859,0.235883466592334,9717.7955706821,0.417512820683395,6.4496018561976,0.766555364016806,0.386856828981882,0.020096107480309,0.0209927388848363,505.85922283797,0.109814231803033,1.81812111648222,0.257281427816321,4.67381301462972,0.857985396296714,0.1,0.744886800063903,1,3.26212609688396,0.0844871562735936
4.15603265470151,0.403316901455078,4014.62729285688,0.675120448321309,5.3646385170437,0.29906938842383,0.684353539381256,0.090113000731575,0.0260222391515896,783.210371918001,0.225191030442245,5.19290036884204,0.495684494957254,1.38596900408388,0.198872835728077,0.1,0.744886800063903,1,4.86313010084553,0.19317208244111
3.74503200992477,0.474269460048519,1733.23378745232,0.573943961126626,0.605192104490751,0.663271247582806,0.896410206115861,0.0577628043380124,0.0287142668752508,170.958332309862,0.948342767810468,1.05021967243175,0.110794775083846,4.41341290079276,0.438323879060411,0.1,0.744886800063903,1,2.0028563306964,0.503606661318782
4.00002594465856,0.237923181863065,6210.80681597081,0.757913521029163,1.2121025180775,0.652950738337345,0.729503950613833,0.0343515700302555,0.0200178003927141,963.978236903268,0.934400853633106,9.20848831028875,0.803947048372577,3.3003652760825,0.304324037819478,0.1,0.744886800063903,1,1.92633598610619,0.56937616746991
1.69325672408292,0.15212629654549,1202.77397734371,0.623474032377889,5.34397138600563,0.670409627059104,0.0729463028114863,0.0693786891115075,0.0236149574448125,910.707557340713,0.88483341517882,8.87883855347495,0.98191401614922,4.41078545916704,0.421980377688999,0.1,0.744886800063903,1,2.38283835708222,0.559060883611652
0.200999589762883,0.437012087967215,4295.88140689204,0.0340465249732815,5.83772678946325,0.270291651741669,0.763271677563363,0.082091333742759,0.0331148212491161,819.268614063381,0.379906529221206,4.44291177517104,0.610706684837748,1.70587710140875,0.795636314642997,0.1,0.744886800063903,1,4.53332367927896,0.280073789865352
3.4223679232405,0.344156787359774,7661.073482568,0.765323005016594,2.08137852927003,0.179348408261628,0.418190651691666,0.0210317084375237,0.0247865843348376,553.026457678533,0.85616224858918,1.55537659625182,0.333965103517046,4.66238831666913,0.127786293434861,0.1,0.744886800063903,1,2.73870051043433,0.459750653049723
1.55210368954043,0.369548526432365,1978.19796683073,0.987645954545699,0.544586159033837,0.768002583232476,0.829266638953995,0.0162348903979544,0.0250525502337184,369.082287597117,0.0576660546614573,3.10195027760275,0.846518923872039,1.6280955012562,0.39510737082388,0.1,0.744886800063903,1,2.33766824034672,0.0802151850236578
1.88888607157019,0.0875281913777646,3884.54550101658,0.138777304363541,9.83296712973224,0.0583654349028052,0.992120731768597,0.094969164744539,0.0328892210347246,471.796304557332,0.208267273850464,4.8140245817029,0.976390304821401,4.97751350016648,0.158136288866432,0.1,0.744886800063903,1,1.63045098672567,0.199743006709707
4.33107633802017,0.283004005246086,5172.94541924951,0.084156830423155,1.80183088776931,0.293623554961203,0.573944207692259,0.0788566795118511,0.0190805009478182,248.918532260651,0.212932117197587,3.16438775935312,0.435346922488498,3.76828372208688,0.664958493740288,0.1,0.744886800063903,1,1.3156292905261,0.146195360893504
2.66485386040291,0.410893467221256,4237.01528195544,0.0281674008757299,8.55683360172362,0.267273688775551,0.238076798921576,0.00408517581369359,0.0284753721930472,568.516729247201,0.448923202952825,4.53783301319644,0.701282414817084,2.69219157633749,0.975298915930628,0.1,0.744886800063903,1,5.93251184271683,0.303307529573269
4.07974383974093,0.457899087218568,8324.17748147712,0.306127849160567,3.28203348591971,0.830757585076326,0.259924565032559,0.0727828712563837,0.0203570754711552,520.828022259317,0.98289027096131,2.74056765665779,0.373176161122084,1.45192950392047,0.764942480810206,0.1,0.744886800063903,1,3.40030061070381,0.529518644526427
4.97260000971789,0.184809628767569,7848.61544614819,0.0767633179586638,8.52670642051303,0.278033188307433,0.824921208398256,0.0814700465379249,0.0271533848903642,760.09711694417,0.945821300740045,6.31218471460095,0.261513302812705,1.13078143246444,0.867947367817617,0.1,0.744886800063903,1,2.75608559236694,0.572185933342521
3.52608867256345,0.0896438851738218,8783.51138018999,0.53364499465663,2.29832415098518,0.370177786333994,0.73888782849424,0.0917256099074626,0.0273590404498653,341.875414335652,0.235245681175753,5.30316658414043,0.00232468492102918,1.50860884503196,0.921711198166411,0.1,0.744886800063903,1,1.24397937917038,0.203847135356745
