"rmax.c","d.c","k.c","gamma.c","alpha.c","phi","rmax.m","d.m","k.m","gamma.m","alpha.m","epsilon","kappa","beta.c","beta.m"
2.8270495993381,0.285554582635163,6537.21619335239,0.932410320588753,9.06437947831684,0.5,0.032209903093662,0.019895197345848,927.525379696983,0.873867703842126,1.91567901126474,1.99842150508527,1,5.70951000300213,0.465937856584192
3.84370389880699,0.450033458906583,6083.2275040573,0.172022527625859,2.15410054788322,0.5,0.0686251172818156,0.030313218229739,313.272528860106,0.88576168823717,2.94113667161463,1.99842150508527,1,2.38720996039334,0.502615112118526
0.207649624382064,0.0527342765200264,3129.49094555464,0.602315697715314,3.68039136480782,0.5,0.00724872638542094,0.0176879651933096,652.726112845919,0.938091079222078,3.1969614720873,1.99842150508527,1,1.27369912525355,0.50616339382901
4.13237410434693,0.411741880912798,3543.69964989335,0.745823552712009,9.59281893134881,0.5,0.0263604346757256,0.0266983775199163,919.309215835694,0.70754475515954,3.03457840668144,1.99842150508527,1,7.66099611551139,0.407630726297412
4.21613608519573,0.28634748238048,5023.41655912209,0.298780969592049,0.0549800361937331,0.5,0.0318899847772879,0.0277931061660824,286.203153433395,0.447576118155726,6.70114292456795,1.99842150508527,1,0.901307770376688,0.330807400529209
0.674006415126847,0.312593693128145,7033.04473327993,0.551498534241249,3.29243665619112,0.5,0.015047897817234,0.0227938446775983,274.137522018011,0.106367667028733,7.6365347083743,1.99842150508527,1,2.83993074167798,0.151613748862051
2.87239553302466,0.180114447925127,8730.0541954833,0.0810620602795805,7.53490508738321,0.5,0.0433761266886499,0.0266629464774908,702.120329034612,0.380879067805453,8.71731632319915,1.99842150508527,1,2.42748266728044,0.31998567641788
1.42041848634845,0.330204898657255,5340.76978285363,0.856998709231618,8.76019289988563,0.5,0.0304399794799419,0.0240605187920845,277.457466286178,0.837356834174139,9.71670208180246,1.99842150508527,1,6.11979332492042,0.547603123001259
3.70943638915416,0.247218056602,1097.3123266191,0.298376371900563,2.47821900985628,0.5,0.042311246098774,0.0332257728374807,100.471018788235,0.193557136005358,1.20201210755669,1.99842150508527,1,1.73738237393005,0.133360345038209
3.5110779191428,0.28732746625754,5395.25158422039,0.950742032162238,7.23921112929918,0.5,0.0897241390561844,0.024695608714864,658.456537698711,0.36771616273637,6.80583543886799,1.99842150508527,1,4.97714053485705,0.280243010213636
3.2971905326697,0.297078335887119,8125.81863620142,0.263297012275255,2.94250059572572,0.5,0.105516969642654,0.0326037588927125,167.457743282234,0.698826989564661,1.09731136362937,1.99842150508527,1,2.15179279273114,0.38360361179369
0.695051547681226,0.0787939286001827,7472.73889556565,0.131722130784159,5.23498392576468,0.5,0.0499448964576429,0.018040454331403,663.328365660233,0.150477729990843,5.44338402761691,1.99842150508527,1,0.934501513581223,0.133359652640379
1.109877489279,0.324100356304087,5480.8345939624,0.0251458813048401,4.96582824876435,0.5,0.0280627910161899,0.0315314180431942,982.344676315888,0.874805622887307,8.20979907314987,1.99842150508527,1,2.93800941356753,0.582601823778309
3.8029107317277,0.482669360944668,620.71760681549,0.16620264275866,0.898449161492393,0.5,0.0711855083567882,0.0195727660938357,877.495906040304,0.926996341016422,7.94066433260931,1.99842150508527,1,1.6237888294832,0.550994936361042
2.23267015286667,0.277614089687929,6908.43075724499,0.612849436943693,4.38064073995935,0.5,0.0830749355077919,0.031259289335868,180.488704855248,0.849952443370785,9.67558310735169,1.99842150508527,1,3.15988667685793,0.591831792276298
3.28255519657572,0.321092814199823,6161.33923466546,0.309830102153345,2.87368082759755,0.5,0.0109609721704005,0.0291564056287133,719.274650266924,0.105232387443011,7.85828404232121,1.99842150508527,1,2.33046177059781,0.181754055077643
1.81419944261415,0.0688255149708771,4341.31974482274,0.96642596816441,3.01902845121432,0.5,0.0570180973884843,0.0255686758726258,250.729429896928,0.430428569362367,2.89860107571087,1.99842150508527,1,1.86455650650276,0.265055318311944
1.14697982057742,0.153489000147253,4539.98570456209,0.226185382617107,3.5947086029534,0.5,0.0912099063685435,0.0253334974278022,864.82372735879,0.265798741354901,2.72020465546059,1.99842150508527,1,1.39713391807861,0.180022268212455
1.67274626031233,0.39023213114163,5799.32932489906,0.746902901802763,1.04140710407901,0.5,0.0189057717279234,0.0288551337867557,429.172387135046,0.123110899407005,0.306251067336707,1.99842150508527,1,2.31528831983276,0.0804014743570489
0.618992748618823,0.0695544158517393,635.065741778786,0.513215200095483,3.89001798242564,0.5,0.106933588849017,0.0211902854208433,123.285566879549,0.822948795583009,3.87019241329287,1.99842150508527,1,1.2800063165514,0.463074781437555
4.41926194360113,0.44599728473433,6181.78929926329,0.736295135053978,8.40920321244029,0.5,0.0737048277162936,0.0236880840792798,625.753168833292,0.647961297290588,0.935312494029131,1.99842150508527,1,7.39916132897383,0.346902571184415
0.296705256501843,0.138600588766707,2861.00471683464,0.208555595057497,1.34824393064208,0.5,0.0268705364902285,0.0184090167206432,973.744964672775,0.53946929034541,6.52067372497187,1.99842150508527,1,0.801035379618504,0.338958749349459
1.77743919850617,0.132922738958586,5677.77549839392,0.773119331755165,2.34605772356644,0.5,0.0291969843014518,0.0192403059185739,374.0257062377,0.914002615991634,7.27948922015482,1.99842150508527,1,1.82682973362772,0.536651260718474
3.01099571710708,0.286880175795646,9740.82622914343,0.0878516529439223,5.59489260157218,0.5,0.0343917653421467,0.0225955276058288,840.914552040727,0.488124125356614,2.34691240478934,1.99842150508527,1,2.96969340275453,0.281874688496661
3.5539210010818,0.197647792960202,7953.45598600317,0.863487425146446,1.46198775937129,0.5,0.0527518524745783,0.0330024828155822,176.232657706722,0.848566887445025,0.275617457587649,1.99842150508527,1,2.02514080812182,0.445332715334159
3.1819697423214,0.107257315524169,7079.59974476239,0.444018458195684,4.77398850327916,0.5,0.106771515382852,0.0211024389771333,497.82631365711,0.687888938035335,1.43241360233454,1.99842150508527,1,1.59498144738723,0.369609398822874
1.78176123694092,0.465008312504717,3077.48354751933,0.16123299835246,4.34388943749105,0.5,0.0510963539458415,0.0265277624439137,703.225912388234,0.68830224296741,6.4579441116047,1.99842150508527,1,3.96927901183793,0.443072406340022
1.44982839150117,0.322902373346955,8578.34395989325,0.297107707461619,2.64187016519994,0.5,0.103497700560852,0.0249497697214461,459.594431949988,0.638778119209778,8.01266798291185,1.99842150508527,1,2.20961434083922,0.431821054979639
2.13201459524618,0.455214954258819,3297.34867725567,0.154595426642312,5.54147517262294,0.5,0.0486993812822875,0.0212912410561362,971.508276328074,0.0946053239583378,3.08536268690726,1.99842150508527,1,4.6985591221996,0.0907938828635123
3.3322234422742,0.415867343926981,9624.94218651164,0.831201759272123,1.5663882509401,0.5,0.0935475703786776,0.0244491897331667,271.24850805815,0.686254086847155,5.77514708571722,1.99842150508527,1,2.84771823701399,0.425950471707984
4.33694602593359,0.428585653133245,2870.77530416943,0.0521745672653336,8.12356863166754,0.5,0.0622300113118579,0.027687542502014,205.54290622376,0.490590579947536,8.98085836514385,1.99842150508527,1,5.94360778226183,0.383468010069519
2.00393661502608,0.169877776877356,9296.67621515791,0.6271278303082,4.37038552679596,0.5,0.0878407901890965,0.0175527625596405,942.909278884649,0.402660536763073,6.93874736194702,1.99842150508527,1,2.30915547686194,0.271003742114151
1.00805589987385,0.0996322053929633,2971.43139702734,0.112266525826847,4.93500150434091,0.5,0.0374584209724616,0.0319141443671775,941.912706813848,0.211677023464486,2.0160932636508,1.99842150508527,1,1.05537572207233,0.153966529652755
2.63603108697246,0.457280785823225,9815.7525407923,0.623053188828532,9.1474223088793,0.5,0.0700592022676698,0.0309861494447317,423.732984254144,0.754098495152864,0.329330241735869,1.99842150508527,1,7.89491165446947,0.397644660342347
0.373774052161904,0.331943503853456,141.1122499235,0.190795965756497,7.16104164663028,0.5,0.00171192540519334,0.0260965743896783,749.791028177853,0.967593055251614,1.56719773040786,1.99842150508527,1,4.34970108754939,0.517294060898108
3.30294667266844,0.327274819745758,9244.05614463467,0.849569920274085,3.1332405490948,0.5,0.106542453894862,0.0218208874318778,235.894069148249,0.789697661211706,5.27827270916856,1.99842150508527,1,3.30341321391741,0.463347571632552
1.30637768720658,0.459799803816946,2044.73608684822,0.815619705710588,3.39962004675754,0.5,0.083468322122086,0.0328182141929412,736.168794521985,0.962373466993171,5.98904396804027,1.99842150508527,1,4.25784621011821,0.5958707044701
1.8330400218519,0.306739984663632,6933.97238007378,0.69379965963995,2.58031900822658,0.5,0.0589251935159762,0.0244651569912349,630.275124802016,0.464119701509074,6.55662305038344,1.99842150508527,1,2.68803998597142,0.324496835380145
2.31749527695298,0.230952429410257,4313.61566835063,0.805063867679862,9.22874934152671,0.5,0.0256965238343719,0.0171198656941442,799.209597277527,0.820149916101524,1.76294117214227,1.99842150508527,1,4.75112756690103,0.43372554894471
4.35538735389136,0.225160838088338,7743.63449176528,0.9667810603959,3.82823375829222,0.5,0.0476543823341629,0.0272424538470285,850.733678304156,0.800290463487272,9.70116146320039,1.99842150508527,1,3.08086532984907,0.545908180379054
4.82534202754156,0.352289899336626,9326.77572745156,0.264973096293588,5.92990938358472,0.5,0.0865307023449153,0.0180930647568628,995.559401687179,0.908248149902212,9.27836775954542,1.99842150508527,1,4.05946526317288,0.547107661685259
2.34049112175486,0.360069568521697,4673.47841713745,0.577386168408098,5.8518401642637,0.5,0.0169341800295237,0.0233247291940937,378.58018820453,0.977391805040578,2.41866402443933,1.99842150508527,1,4.56678794990124,0.528565608808108
0.94292593262925,0.108209139570538,7647.08624480529,0.524160489024586,0.839458121666559,0.5,0.0286594667610457,0.0181224104480956,737.769842470198,0.991873031568132,2.46307357177908,1.99842150508527,1,1.08481000446924,0.527316136123933
1.06598986348975,0.104220957496162,1328.83161300747,0.0851776645305172,6.56472188599285,0.5,0.101199924054949,0.0292366174118031,752.018882045014,0.737703432055921,2.15751389326703,1.99842150508527,1,1.31037033402129,0.415009228862911
1.7330752921065,0.0553955323028019,3957.55411164548,0.700209754618184,8.02842815080854,0.5,0.023789887481403,0.0256112616309308,889.601250699186,0.913673950567383,2.62052808847291,1.99842150508527,1,1.80051650683474,0.503200121341698
1.9919765578506,0.121407615589352,9050.23626509596,0.931730727494732,2.42891535164763,0.5,0.0672066953233765,0.0187281806761166,717.216379457669,0.168582530132616,9.04379938913365,1.99842150508527,1,2.02204074659399,0.17834230988349
3.1179392368202,0.133353264330235,8431.43379603218,0.355739321760846,2.75235948747777,0.5,0.0125607032975839,0.0186840204497117,519.594085467885,0.634174689857617,0.350089179303052,1.99842150508527,1,1.2841930625348,0.329699891846325
3.37949634858628,0.382838120409203,1340.15376847625,0.759733787071895,6.02705422004151,0.5,0.104174709579735,0.0271357872375277,519.152027870052,0.411700827879037,8.83790297117035,1.99842150508527,1,5.17493702502922,0.339330034884079
0.63520312907761,0.352698924054904,4895.23744266807,0.682069718903479,0.397604425381311,0.5,0.0942193234230597,0.03097065405764,472.237871102625,0.151515366089667,7.027380366837,1.99842150508527,1,1.76250494398476,0.200064293210034
1.17346208071184,0.458318851305083,6622.92304422306,0.115787283733234,6.36958285431368,0.5,0.0882769217551829,0.0210284227946645,219.345505741738,0.814737350851964,3.80482064061212,1.99842150508527,1,5.24010904817987,0.457887575367643
4.14487436103515,0.427778503960168,3412.43258123624,0.659015689319924,1.57634062735279,0.5,0.0870602253154902,0.0293958652875808,441.574874185835,0.574078647771689,0.76136540408278,1.99842150508527,1,2.64167824287105,0.312927753956156
0.951208219874233,0.377315139012974,4858.28206625683,0.635800202631053,3.17534113169772,0.5,0.0536320033906042,0.0268475173642156,564.089348412396,0.382350561473025,4.72906228090847,1.99842150508527,1,3.31682943324625,0.268080830270194
0.641379334980478,0.43988576354802,1287.80875476473,0.0974086438441088,0.456454868245976,0.5,0.0104294439096793,0.0206970278571822,943.828663809348,0.0977049755489411,7.13508657654167,1.99842150508527,1,1.10712360845358,0.133038544522107
1.39486358782273,0.0569039326747656,5671.08465142513,0.179581047748161,3.6129987702223,0.5,0.00702172368239302,0.0254037521028157,119.531291386935,0.975677900958605,0.467862854513308,1.99842150508527,1,0.663118228796501,0.506483562517796
3.56776826910739,0.442465326125935,8956.49656673272,0.64232105343747,8.15588149796377,0.5,0.0483609625657677,0.0223095197557639,855.696033308538,0.216809633051179,7.52176841964986,1.99842150508527,1,7.04022171960664,0.203463096981701
4.5696614288049,0.498302778815828,9089.70093434779,0.599447456588333,2.32337667534672,0.5,0.0224449451322054,0.0202887212144951,295.180406708173,0.788889240788121,1.25844369527149,1.99842150508527,1,3.38324293344797,0.417355087650059
2.38361221639291,0.215966951954054,4262.6907071152,0.832166842994565,9.37388776290787,0.5,0.0951234066129654,0.0185029771459636,903.615247323577,0.583383994513955,1.7838173854197,1.99842150508527,1,4.60887564459486,0.317446451987456
3.4390238825637,0.236188853559466,9713.79553130127,0.417530282140568,6.44286886473719,0.5,0.0416641479787566,0.030260371754339,767.764167057784,0.461104701027683,0.926634636180623,1.99842150508527,1,3.26317941974443,0.259702690676647
4.15737171269426,0.403469340876925,4019.41575152544,0.675155242992854,5.36206530940301,0.5,0.0746151503603867,0.019642173162588,494.617466533933,0.763695256166092,2.10165191294198,1.99842150508527,1,4.86308030999046,0.412309220065085
3.74944708963261,0.474300149808114,1725.29994335056,0.57390868210495,0.600064019849539,0.5,0.0981090555278817,0.0245417810820738,348.867289404168,0.0959684396292162,9.47363844561475,1.99842150508527,1,1.99922892963324,0.176505090747143
4.00043265195108,0.237734962739804,6212.62252460933,0.758428911656925,1.21005188931712,0.5,0.0795247269039195,0.0281013037835602,820.189226626975,0.960719684161268,9.33771667286701,1.99842150508527,1,1.92575327282514,0.62561150040694
1.69063704311048,0.151709003351514,1200.61147493532,0.623946189270256,5.34651344816585,0.5,0.00694134853728648,0.0227904866461328,625.057424740507,0.90232176221957,8.82582124052006,1.99842150508527,1,2.38015412887272,0.563128504994465
0.202692269818553,0.437173104370659,4295.88280366014,0.0340974766129952,5.83199917952577,0.5,0.0833104913186544,0.0208643231703135,110.595411051692,0.803145252028229,3.67880482387235,1.99842150508527,1,4.5312956504761,0.450382673962162
3.42417266861167,0.344145674819778,7654.63364552889,0.765445489780308,2.08473584648099,0.5,0.0451955551859794,0.0301006985692542,560.924067634303,0.512884118823005,8.53313789587541,1.99842150508527,1,2.7405659839624,0.399919114522942
1.55335342521508,0.369566791458315,1979.46596756875,0.987847289399398,0.544207379080869,0.5,0.090635007814946,0.0308364917154786,546.812754313045,0.311480933634413,0.395420595494895,1.99842150508527,1,2.33780258374885,0.1772554046335
1.88753812888813,0.0873626528565685,3881.86175051815,0.138684891769959,9.83777214314038,0.5,0.108654366905183,0.0188925590003724,121.867041675902,0.424628818552671,1.92041143200603,1.99842150508527,1,1.62825212587458,0.239901431918604
4.33329911237659,0.282893519724904,5172.0495175379,0.0842535351948673,1.80215267604034,0.5,0.0623513508492749,0.0213442082942247,870.564779899238,0.181643582705947,1.97640613830565,1.99842150508527,1,1.31544655278972,0.122586307645076
2.66264025562854,0.410575603525964,4234.04667020532,0.0280502586620973,8.55970772080582,0.5,0.0252813963004162,0.0326834271058961,361.615024155126,0.52948443395106,4.38380604971289,1.99842150508527,1,5.92954953849564,0.352722833264567
4.07851130748249,0.457978532230511,8325.70937652705,0.305810639430988,3.28948767948185,0.5,0.0276733872951257,0.0222685578547457,801.283013732774,0.47797663944286,9.82449055588443,1.99842150508527,1,3.40545586635143,0.359511216817361
4.97185688599755,0.184885891074381,7851.32557101218,0.0762029802072994,8.52520001943577,0.5,0.0901938829649724,0.0209381431911564,433.603577846173,0.73815895109193,9.44152735755815,1.99842150508527,1,2.75591711019359,0.47839257301943
3.52733684164177,0.0900494756642844,8790.85489652521,0.533208203248855,2.29217734512691,0.5,0.0806053985990711,0.0193972394460644,422.049173588666,0.282228772836381,2.20250331812364,1.99842150508527,1,1.24450057045705,0.17217424826242
4.83333683292343,0.215272349944506,6262.97570508921,0.797464214976662,2.06754484099512,0.5,0.0464694112771449,0.0213686399683029,875.017516275709,0.56541489034486,8.49496327784261,1.99842150508527,1,2.18673270218674,0.384154671070668
1.14209760507618,0.357735168697728,9698.67802972805,0.927297333427457,9.01168225508222,0.5,0.0163946449114735,0.0232098084999105,324.867495693911,0.675422159017959,6.81876238584024,1.99842150508527,1,6.76324226084602,0.428447068349807
3.14186144974824,0.223883026247374,1518.32494542904,0.741749980774227,7.44371340885146,0.5,0.082462400901349,0.0203143237071608,797.751437159058,0.57029257440449,7.84922383411537,1.99842150508527,1,3.94823113727014,0.375029285963916
0.0630100701872748,0.466323257406574,7771.0014689256,0.0453555562620093,0.702467969644924,0.5,0.00494879351149227,0.0302417336023869,865.090429880049,0.0326122657215598,4.31071891545568,1.99842150508527,1,1.25888394824578,0.0966088061999638
4.42708464625573,0.368660632268749,7806.02944079082,0.818066081510166,2.26550542795926,0.5,0.0472169346778354,0.0307118285475547,469.225233910472,0.169322342518633,7.91394446466676,1.99842150508527,1,3.03289406588799,0.221542938299951
4.50010835266442,0.207865572888221,3098.78202463544,0.13235727997823,7.75183972976679,0.5,0.0236517127805367,0.0329586928421997,520.999262252054,0.930314414566637,4.27709808251753,1.99842150508527,1,2.92734518884815,0.552120334683247
2.91229204725528,0.135118610858107,2206.22221454003,0.125564457256619,0.624647390871459,0.5,0.0490625370292174,0.0305759153920364,253.215270001654,0.405166322287485,2.37071161971677,1.99842150508527,1,0.517626833768127,0.254114457791449
1.79283986799019,0.199053086885869,7138.37886989719,0.813121002992427,7.51461628460433,0.5,0.00189487621334448,0.0183589533097562,326.582849444189,0.879436223532099,5.05317303300443,1.99842150508527,1,3.76197248713741,0.495283072310451
3.80929148538953,0.257977797696082,7381.75358090085,0.617165718363599,5.01379493012414,0.5,0.0211426135369517,0.022330214908696,212.118913021525,0.549077761445766,2.95524776211131,1.99842150508527,1,3.25288693534934,0.318699646995425
2.43210112283172,0.46479028235534,1410.15364445859,0.787205471497697,0.415117331357933,0.5,0.00105531997608727,0.0265683029966507,850.341260680286,0.333142852572566,0.613489823295616,1.99842150508527,1,2.16740738325823,0.188005269539948
3.75137878858051,0.499195114431331,8610.55609930401,0.710601438601884,0.0161941134082605,0.5,0.042219298405849,0.0327176329262653,123.95702731599,0.602321676632007,8.0585975726644,1.99842150508527,1,1.82682086299375,0.4493487734206
2.76535055768684,0.141361425172936,3575.30283425646,0.0566381955175191,8.83902804224031,0.5,0.0139912129583793,0.0285193154412329,849.169335939146,0.145863521549074,0.0738017371911094,1.99842150508527,1,2.17124583282764,0.0882438060066857
2.07629878814944,0.349311500428771,4182.40929139687,0.695003500339309,4.80070680480933,0.5,0.0140812009150091,0.0270900173593931,643.47886464586,0.311021923274805,7.01735457986066,1.99842150508527,1,4.08188564681195,0.26410609900982
4.66298033079551,0.492004054185365,6452.86392369167,0.051525171075035,2.43394259828467,0.5,0.101707601725742,0.0290959486265597,371.910071740046,0.383854115518679,6.10353756296996,1.99842150508527,1,2.61155827690638,0.295269139758845
2.42503098153626,0.0559061080958592,4427.82673588899,0.976654164059534,4.71400357653247,0.5,0.0386290007484198,0.019775746759522,832.43511239645,0.292790300391932,9.42554572340463,1.99842150508527,1,1.94415279850393,0.2494816262239
2.54882710181033,0.171482124805365,1717.97840905743,0.771895237348012,8.99638143059248,0.5,0.0337769193559263,0.0202587263486585,627.818851713002,0.928834439922653,1.14053149800993,1.99842150508527,1,3.72914394814635,0.48609944089076
4.41156230637142,0.423947985208616,3919.8118353165,0.240499716099493,6.8945496993895,0.5,0.0741553093628778,0.0279034939567979,894.132846917709,0.419855119402845,2.8711605254447,1.99842150508527,1,5.38106723292744,0.263937011865193
2.49630625820516,0.235153540582711,4472.32086674285,0.188823706396649,9.79070191464869,0.5,0.00141355868062146,0.0193703238737995,339.793149625113,0.554324410772805,1.82435862553407,1.99842150508527,1,4.08944320049839,0.30451657604258
4.26734550251564,0.205860044870353,6553.35470820487,0.489319880890066,2.59725525496696,0.5,0.00473544275807215,0.032970613658453,998.318615630413,0.7470378898857,1.31282543516551,1.99842150508527,1,1.84477651363152,0.411646581883993
3.83085624551188,0.300028566942697,3616.3072252743,0.593040757762946,3.24714707836908,0.5,0.0548629663426648,0.031243726411365,796.975461593032,0.286043313138994,9.99996818321523,1.99842150508527,1,2.80095931392132,0.314861654794545
1.41939465052318,0.211451814771689,5001.09297432292,0.739440468278342,2.02000194517663,0.5,0.0352874763818284,0.0320628020854563,806.410091453374,0.703317033664161,0.600214213901249,1.99842150508527,1,2.06703804029995,0.377312192649406
4.22608291675362,0.415545159022288,226.210269998808,0.288281424936329,1.00360892371824,0.5,0.055008239806825,0.0178972960012552,534.579691150337,0.299233980946337,6.25515894136745,1.99842150508527,1,1.68130712064195,0.214540854028072
3.69095764960185,0.346337011617768,5360.33825919277,0.256521507620191,8.70097103915666,0.5,0.0777212013707534,0.0313938531637163,918.062497868613,0.327822907206535,2.47808752585624,1.99842150508527,1,5.42449024066834,0.21850673814191
4.15328937126517,0.10067536684344,4372.98218161417,0.260593307770044,9.2469491350504,0.5,0.0710412092506019,0.0184139883154349,215.150740775454,0.66094661570632,2.13876301783341,1.99842150508527,1,1.93831300645096,0.359371880620812
0.308916944464184,0.395569148665811,1121.70820237817,0.174550195174757,8.67714906523404,0.5,0.0841570997778328,0.0312042877935435,803.275614017731,0.854897605652452,4.39117866519168,1.99842150508527,1,6.0037977186323,0.511562748133752
0.571955986710255,0.1920078517098,8103.46304213045,0.842630598563054,3.67297111737611,0.5,0.0209476734217775,0.025853702443755,507.995077955768,0.85132405759611,8.26121769517223,1.99842150508527,1,2.60981661586858,0.545380412076966
3.57086475388283,0.209238698585166,4413.45019263286,0.0795964480880487,9.1665051809015,0.5,0.067712615281099,0.0318129153800767,977.827898376395,0.357523077379837,3.09795423106941,1.99842150508527,1,3.31023414194884,0.243945474282138
0.649726035767171,0.344368498990084,7554.83161625141,0.253204363016821,2.73227818823473,0.5,0.00558844076049594,0.0219121993082672,953.942157998574,0.145412778860236,2.71981444961387,1.99842150508527,1,2.30772510076896,0.113461047234974
3.63030183703529,0.349972758003318,7604.28116741499,0.876365950674353,5.39119337007198,0.5,0.10068422131624,0.0217619394773212,979.325247332134,0.0376698274914021,5.17041769855433,1.99842150508527,1,4.66966428199645,0.0859750419985664
0.0273165690520118,0.392007770955366,943.766319801325,0.42694967130573,7.4752094765625,0.5,0.0958891098869636,0.0250253855163132,569.218615313647,0.22451778911585,7.1861500721835,1.99842150508527,1,5.62394646988919,0.214689675283319
1.4136965945849,0.36729054220052,5327.18876428804,0.57318244040468,3.7248897063371,0.5,0.0932662377181839,0.0262053631250794,577.187216737328,0.79270702802383,9.88188859473725,1.99842150508527,1,3.46288461372433,0.53893543506779
0.0309699395021819,0.239638772628733,6923.04535341727,0.263959845936865,4.26116447475533,0.5,0.103685984524638,0.0168430965465953,475.346280874719,0.665895831910285,2.18602291511978,1.99842150508527,1,2.28710826489769,0.359779161734656
4.554144384841,0.0522764929408851,7249.7968853473,0.305090301333273,5.24975048115937,0.5,0.108509668878307,0.0167682355810579,385.429237475672,0.502358052451223,6.39335123365823,1.99842150508527,1,0.947708007365841,0.313165753835355
